SKU,Marca,Nombre,Stock,"Precio Unitarioc/Iva"
9996116,Zotac,Video PCIE GF9500 GT  1024mb DDR2,1,49.990
9999175,MSI,Video PCIE GT430 1024mb DDR3,1,49.990
Tarjetas Gráficas Profesionales,,,,
99943469,PNY,Video NVIDIA Quadro T400 2GB GDDR6,1,49.990
Tarjetas de Expansión,,,,
99912924,Syba,Adaptador interno IDE a SATA,1,6.990
99921058,Syba,Tarjeta PCI-E 2 puerto Serial,2,3.990
Tarjetas de Red / USB,,,,
99940312,TPLink,ADAPTADOR PCIe AC1200 WIFI BLUETOOTH,1,22.990
99940613,TPLink,Adaptador USB 2.0 A Ethernet 10/100 UE200,1,9.990
99941162,TPLink,Adaptador USB 3.0 a Ethernet 10/100/1000 UE300,2,6.990
99927036,TPLink,"Adaptador USB Inalámbrico de Alta Potencia a 300Mbps TL-WN8200ND",1,11.990
99946154,DLink,Adaptador USB a Ethernet 10/100/1000 DUB-1312,1,6.990
99920009,DLink,Adaptador USB a Ethernet 10/100/1000 DUB-1312,1,6.990
99945650,Spektra,Adaptador USB-C a Ethernet Gigabit AD-124E,5,10.710
99943435,TPLink,Tarjeta Red USB Alta Ganancia AC1900 Wi-Fi  Archer T9UH,1,9.990
999344,DLink,Tarjeta de Red Interna PCI RJ45 10/100 DFE-520TX,2,1.990
99923853,TPLink,Tarjeta de Red Interna PCI RJ45 10/100 TF-3239DL,1,990
9998794,DLink,Tarjeta de Red Interna PCI RJ45 10/100/1000 DGE-528T,3,4.990
99924500,TPLink,Tarjeta de Red Interna PCI-E RJ45 10/100/1000 TG-3468,2,3.990
99920011,DLink,"Tarjeta de Red Interna PCI-E WiFi Dual-Band AC1200 DWA-582",1,9.990
99924498,TPLink,Tarjeta de Red Interna PCI-E WiFi N300 TL-WN881ND,1,4.990
99941746,DLink,Tarjeta de Red USB Nano AC600 DWA-172,2,9.990
Teclado para Celulares,,,,
99929604,Philco,Mini Teclado Bluetooth para Celular 7'' Philco,1,5.990
99930223,Spektra,Teclado Bluetooth para Celular & Tablets Spektra,1,8.990
99930927,Spektra,Teclado Bluetooth para Celular Spektra Negro,1,1.990
99917660,Genius,"Teclado Micro USB LuxPad A120 para Tablet Android/Windows",2,3.989
Teclados,,,,
99941140,Zagg,"Funda con Teclado para iPad 10,2"" 7th, 8th y 9th Gen Negro",1,29.990
SKU,Marca,Nombre,Stock,"Precio Unitarioc/Iva"
99938340,Spektra,"Funda con Teclado para iPad 10.2""(8va y 9na gen)  y iPad Air10.5"" (3ra gen) Negra",1,29.990
99939207,Spektra,"Funda con Teclado para iPad Pro  12.9""",1,29.990
99938108,PCF OEM,"Funda con Teclado para iPad Pro  12.9"" (3ra y 4th gen)",1,29.990
99938107,PCF OEM,"Funda con Teclado para iPad Pro 11"" (1ra y 2da gen) y iPadAir 10,9""(4th gen) Inglés",1,29.990
99947684,Zagg,"Funda con teclado Pro Keys para iPad Air 10.9 (4ta y 5taGeneración) Zagg",1,58.990
99917947,Microsoft,Teclado All-in-One Media Wireless Español,1,11.990
99910524,Avantree,Teclado Deslizable Bluetooth para iPhone 4 / 4S,1,4.990
99938176,Trust,Teclado Gamer Ziva Rainbow LED Membrana Español,1,5.990
99943787,Corsair,Teclado Gamer k55 RGB PRO Membrana USB,1,39.990
99947617,HP,Teclado HP 350 Compact Multi-Device Wireless,1,13.990
99940942,Logitech,Teclado K480 Multi-Device Bluetooth Negro,1,12.989
99937573,Spektra,Teclado KB-700W  Multimedia Wireless Negro,2,1.990
99912634,Genius,Teclado KB-M200 USB Negro,34,2.990
14752,Kensington,Teclado Keyfolio Bluetooth para iPad Mini,2,8.990
9999646,Genius,Teclado MM KB-220e Black PS2,2,990
99913135,Genius,Teclado MM KB-M200 Black PS2,2,1.990
99947556,Genius,Teclado SlimStar Q200 Negro,1,4.990
1293,Genius,Teclado USB LuxeMate i200 Ultra Slim,2,4.990
99936536,Logitech,"Teclado Universal Tablet Folio 9-10"" Bluetooth Inglés",1,34.990
99914810,Lenovo,Teclado para Tablet Convertible K3011 Atom Windows 8,1,21.990
Teléfonos fijos,,,,
99936264,Philco,Teléfono Fijo Philco Negro,1,4.990
99948191,Uniden,Teléfono Inalámbrico Manos Libres Uniden AT3102BK Negro,1,17.990
Toners (Impresoras Laser),,,,
99926044,Xerox,Toner 106R02782 Negro,1,4.990
99924383,Samsung,Toner MLT-D111L Negro,1,4.990
99914502,Brother,Toner Original Brother TN-221 Negro,1,53.990
99923196,Brother,Toner Original Brother TN-225 Magenta,1,14.990
99919096,Brother,Toner Original Brother TN-2370 Negro,1,26.990
9991931,Brother,Toner Original Brother TN-410 Negro,3,13.990
99933809,Brother,Toner Original Brother TN-411 Cyan,1,2.990
99933814,Brother,Toner Original Brother TN-419 Magenta Alto rendimiento,1,6.990
9999349,Brother,Toner Original Brother TN-420 Negro,3,12.990
9993923,Brother,Toner Original Brother TN-450 Negro,3,22.990
99915187,Brother,Toner Original Brother TN-720 Negro,1,14.990
99915188,Brother,Toner Original Brother TN-750 Negro,1,14.990
9991205,HP,Toner Original HP 12A Negro,1,6.990
SKU,Marca,Nombre,Stock,"Precio Unitarioc/Iva"
99933818,HP,Toner Original HP 26X Negro,1,54.990
99929932,HP,Toner Original HP 48A Negro Laserjet,1,14.990
99916631,HP,Toner Original HP 83A Negro Laserjet,1,14.990
9997284,Samsung,Toner Original Samsung CLT-409Y Amarillo,1,6.990
99933813,Brother,Toner Orignal Brother TN-419 Cyan Alto rendimiento,1,60.990
Trituradoras de Papel,,,,
99935982,Fellowes,Trituradora de Papel 11 Litros corte tipo partículas P6C Negra,3,29.990
99932690,Rexel,"Trituradora de Papel 15 Litros corte tipo Challa  MomentumX406",11,29.989
99924567,Spektra,Trituradora de Papel 21 Litros corte tipo challa,5,24.990
99935087,Rexel,Trituradora de Papel 9 Litros corte Tira Momentum S206,5,29.989
99924566,Spektra,Trituradora de Papel para escritorio 3 Litros corte tipo challa,10,9.989
UPS y Reguladores,,,,
99934066,Vertiv,PSA - 1500VA MINI TOWER UPS,2,59.990
9998104,PCF OEM,Transformador / Convertidor 220-110v  30w,1,2.990
9998848,APC,UPS 1000VA SMART  (SUA1000I),1,140.990
99936101,APC,UPS 1000VA/600W Easy-UPS - Interactiva,14,65.990
99929209,Spektra,UPS 1000VA/600W INTERACTIVA,3,71.990
99924426,Cito,UPS 1000VA/600W POWER LINE-INTERACTIVE,37,59.990
99940240,APC,UPS 1200VA/720W Back UPS Pro Sinewave - Interactiva,3,209.990
99940012,Cito,UPS 1200VA/720W Pure Sinewave Interactive,1,89.990
99922670,Tripp Lite,UPS 1500VA 900W Smart LCD Interactiva,4,118.990
99940252,APC,"UPS 1500VA/1050W Easy UPS SMV / Salida Universal -Interactiva",4,239.990
9991227,APC,UPS 1500VA/865W Power-Saving Back  Pro,17,137.990
99929210,Spektra,UPS 1500VA/900W INTERACTIVA,4,83.990
99926651,Cito,UPS 1500VA/900W POWER LINE-INTERACTIVE,31,83.990
99940013,Cito,UPS 1500VA/900W Pure Sinewave Interactive,1,29.990
99924427,Cito,UPS 2200VA/1320W POWER LINE-INTERACTIVE,1,59.990
9999043,APC,UPS 500VA Back RS (BR500CI-AS),2,18.990
99940251,APC,UPS 6000VA/6000W Easy UPS Rackeable (Rail kit) - On-Line,1,363.990
Ventiladores PC,,,,
99935486,Deepcool,Ventilador 120mm - Blue RF120,2,1.990
99935485,Deepcool,Ventilador 120mm - Red RF120,1,4.990
Webcams,,,,
99944076,itab,Webcam Itab-UC13 1080p,2,9.990
99940178,AverMedia,Webcam PW513 Ultra HD 4K,1,101.990
99938076,PCF OEM,Webcam VGA Modelo X21,2,2.990
99925587,Spektra,Webcam WSC-117 USB,5,1.990
SKU,Marca,Nombre,Stock,"Precio Unitarioc/Iva"
Webcams Reuniones,,,,
99938748,Grandstream,Sistema de Videoconferencia FullHD + Tel GAC2500,1,299.990
