SKU,Marca,Nombre,Stock,"Precio Unitarioc/Iva"
99911302,DLink,Router N300 DIR-905L,10,3.192
9991306,Linksys,Router N300 E1200,6,7.992
99911167,Linksys,Router N300 E900,1,6.392
99934293,TPLink,Router N300 TL-WR820N,1,3.192
10796,TPLink,Router N300 TL-WR841ND,14,3.992
99928103,TPLink,Router Rompemuros N450,1,10.392
99913767,DLink,Router WiFi 3G N300 DIR-514,6,7.992
99911751,DLink,Router WiFi DIR-600,3,2.392
99913913,DLink,Router WiFi N150 DIR-610,21,1.592
99915307,Asus,Router WiFi N150 RT-N10,1,5.592
16669,Belkin,Router WiFi N600,2,7.992
Routers Mesh,,,,
99947391,DLink,Router Mesh Dual-Band Fast Ethernet AC1200 DIR-822,1,20.792
Routers VPN,,,,
99919242,DLink,Router Unificado Servicio Wireless N DSR-250N,3,85.680
Salud y Bienestar (Smart Health),,,,
99934244,PCF OEM,Kit de medición para el tamaño de dedo del  MOTIV RING,1,7.992
99937054,PCF OEM,Termómetro infrarrojo sin contacto,64,5.592
Scanners,,,,
99921490,Epson,Escaner Perfection V19,7,23.992
99913707,Epson,Escaner Perfection V370,1,39.992
99923260,IRIS,Escaner Portátil Bluetooth con Batería IRISPen Air 7,2,27.192
99915412,Brother,Escaner Portátil DS-620,1,27.992
99929694,Canon,Escaner Portátil P-201,3,23.992
99949755,Epson,LIQ - Escaner Dúplex Workforce ES-400 II,1,199.992
99945881,IRIS,LIQ - Escaner IRISCan Book 5 Blanco,2,39.992
99947152,IRIS,LIQ - Escaner IRIScan Express 4,1,45.036
99945252,Brother,LIQ - Escaner Portátil DS-640,1,49.592
99910096,HP,Scanner 5590 USB,1,31.992
99922749,Canon,Scanner ADF imageFORMULA DR-F120,8,71.992
9991825,Genius,Scanner Portatil CP-SF600,3,11.992
9997934,Epson,Scanner Work Force GT-S50,3,67.992
99910422,Epson,Scanner WorkForce GT-1500,5,59.992
Scooters Eléctricos,,,,
99942334,Xiaomi,Mi Electric Scooter Pro 2,1,359.990
Sensores,,,,
SKU,Marca,Nombre,Stock,"Precio Unitarioc/Iva"
99927653,Putal,Cámara Miniatura TTL Serial con JPEG con NTSC Video,1,3.992
99927579,Haiwang,Fototransistor Sensor de Luz - 4pcs,1,1.192
99927665,"World FamousElectronics",Sensor de Pulso Cardíaco amplificado,1,3.992
99932069,PCF OEM,Sensor de temperatura TMP36,1,990
Servers,,,,
99945384,HPE,"LIQ - Server ProLiant ML110 Gen10 Intel® XeonTM 32041.9GHz/16GB/4TB HDD",2,599.992
Sillas Gamer,,,,
99939570,Gear Gamer,Silla Gamer Kuden V2 White/Pink,1,39.990
99939572,Gear Gamer,Silla Gamer Leeroy V2 Black/White,1,39.990
99939571,Gear Gamer,Silla Gamer Wanku V2 Black/Orange,2,39.990
99934339,Gamdias,Silla Gamer Zelus E1 Black/Red,1,51.992
Sillas de Oficina,,,,
99949379,Spektra,LIQ - Silla de oficina Ergonómica negra SO-100B-2,1,23.992
Smart TV,,,,
99947436,Hisense,LIQ - Smart TV 43E5610 43'' FHD,1,111.892
99946648,Samsung,LIQ - Smart TV LED 55” AU7090 UHD 4K,1,290.690
99946408,Xiaomi,"LIQ - Smart TV Mi TV P1 55"" Ultra HD 4K",1,231.990
99929368,Gear,"Smart TV 43"" 5510FE Full HD WiFi",1,119.990
Smartband,,,,
99948235,Honor,LIQ - Smartband Honor Band 6 Rosado,1,24.278
99929410,Alcatel,MoveBand Alcatel MB10 Negro,3,7.992
Smartphones,,,,
99948084,Honor,LIQ - Smartphone Honor 50 256GB/8GB 5G Crystal Liberado,1,232.990
99946617,Motorola,"LIQ - Smartphone Moto E7 32GB/2GB Rosa-Coral Wom - Sinchip",6,60.232
99948943,Motorola,LIQ - Smartphone Moto G71 128GB/6GB 5G Verde Liberado,1,169.824
99946615,Nokia,"LIQ - Smartphone Nokia 7.2 128GB/4GB Charcoal (Negro)Wom - Sin chip + Audífono Inalámbrico",1,99.990
99942565,Huawei,LIQ - Smartphone P30 Lite 128GB/4G Aurora Liberado QR,1,122.990
99947929,Realme,LIQ - Smartphone Realme C21Y 64GB/4GB Azul Liberado,1,69.990
99947496,Xiaomi,LIQ - Smartphone Redmi 9A 32GB/2GB Gris Entel - Sin chip,3,60.232
99946919,Xiaomi,LIQ - Smartphone Redmi Note 11S 128GB/6GB Azul Liberado,1,138.875
99946858,Samsung,LIQ - Smartphone S21 Fe 256GB/8GB 5G Blanco Liberado,1,399.990
99946829,Samsung,LIQ - Smartphone S21 Fe 256GB/8GB 5G Verde Liberado,1,359.990
99928250,Alcatel,"Smartphone Alcatel U5 Quad Core 8GB 5"" Android NegroMovistar",1,27.992
99922637,LG,"Smartphone G5se Octa Core 32GB 5.3"" 4G Android 6.0 TitanLiberado",1,79.992
99945243,Samsung,Smartphone Galaxy A03 64GB/4GB Negro Liberado,1,93.990
SKU,Marca,Nombre,Stock,"Precio Unitarioc/Iva"
19552,Motorola,"Smartphone Moto E 2Gen Quad Core 8GB 4,5"" Android 5.0Negro Prepago Movistar",1,31.992
99930583,Motorola,"Smartphone Moto E 5ta Quad Core 16GB 5,7"" 4G AndroidFlash Grey Entel QR",1,31.992
99943607,Motorola,Smartphone Moto E7i Power 32GB/2GB Azul Claro,1,51.992
99943417,Motorola,Smartphone Moto E7i Power 32GB/2GB Naranjo Liberado,1,64.990
99941385,Motorola,Smartphone Moto G100 128GB/8GB Verde Liberado,1,199.990
99939704,Motorola,Smartphone Moto G9 Play 64GB/4GB Rosado Wom,1,99.990
99935321,Nokia,"Smartphone Nokia 1 Plus Quad Core 16GB 5.45"" 4G AndroidNegro Claro  QR",1,33.592
99937898,Nokia,Smartphone Nokia 1.3 16GB/1GB Cyan Blue Entel QR,1,52.990
99935050,Nokia,"Smartphone Nokia 3.1 Plus Octa-Core 16GB 5.99” 4GAndroid Negro (Charcoal) Wom QR",1,76.990
99938241,Samsung,Smartphone Note20 Ultra 256GB/8GB Mystic Black Liberado,1,399.990
99922338,Alcatel,"Smartphone Pop 3 Quad Core 8GB 5"" Android 5.1 SilverPrepago Claro",1,36.792
99924193,LG,"Smartphone X Max Quad Core 16GB 5.5"" HD Android 6Negro Liberado + Chip WOM",1,71.991
99929858,Huawei,"Smartphone Y9 2018 Octa Core 32GB 5.9"" 4G Android NegroLiberado QR + Parlantes",1,58.392
99933248,Nokia,"Smartphone Nokia 1 Quad Core 8GB 4.5"" 4G Android AzulMovistar QR",1,26.871
99931238,Nokia,"Smartphone Nokia 5.1 Plus Octa Core 3GB 5.86"" AndroidBlack Entel QR",1,55.090
Smartwatches,,,,
99944630,Polar,LIQ - Smartwatch Polar Ignite 2 Black,1,79.992
99944365,Samsung,LIQ - Smartwatch Samsung Galaxy Watch3 41 mm LTE Gold,1,147.560
99943189,Polar,Smartwatch Polar Unite Black,1,83.990
Soportes - Proyectores,,,,
99949914,Spektra,LIQ - Soporte Proyector para Pared 10 Kg - Steel GO005R,1,11.758
99930653,Spektra,Soporte Proyector para Pared 10 Kg - Steel GO005R,3,6.392
Soportes para Celulares,,,,
99950109,Spektra,"LIQ - Soporte de Celular para Automóvil Magnético conVentosa Spektra ST-120 Negro",1,1.757
99919001,PCF OEM,Monopod Selfie Azul Bluetooth,1,1.592
99918695,PCF OEM,Monopod Selfie Blanco Bluetooth,1,1.592
99919002,PCF OEM,Monopod Selfie Verde Bluetooth,13,1.592
99947724,Ultra,Soporte Magnetico T.Celular,1,3.192
99916819,Cygnett,Soporte de Celular para Bicicleta Cygnett Negro,7,3.192
Splitters y Switches de Video,,,,
99941273,Spektra,HDMI 2.0 Switch Matrix 2x2,1,17.990
99927536,Spektra,HDMI Switch 3 x 1 puertos con control remoto,1,4.792
SKU,Marca,Nombre,Stock,"Precio Unitarioc/Iva"
99931851,Spektra,Switch 2 entradas x 1 salida,2,3.992
99931852,Spektra,Switch 3 entradas x 1 salida 1.4 HDMI,1,3.990
99927217,Spektra,Switch HDMI 2.0 3 entradas x 1 salida 4K 60Hz,1,8.990
Streaming,,,,
99937423,Apple,Streaming Apple TV 4K 64GB,1,131.990
Suministros Plastificadoras (Pouches),,,,
99926838,Diazol,Pouch para termolaminar tamaño Carta (125 Mic),1,4.990
Switch Administrables,,,,
9999789,Air802,"Switch 24b GigaLan Administrable WebSmart SW24MGSFP10/100/1000",1,83.992
Switches,,,,
99946863,DLink,Switch 05b DGS-105 10/100/1000,1,19.990
999356,DLink,Switch 08b DES-1008A 10/100,1,3.990
99924501,TPLink,Switch 08b TL-SF1008P 10/100 04b PoE,1,20.792
Tablas Digitalizadoras,,,,
99937707,Wacom,"LIQ - Monitor Tableta Digitalizadora Wacom One 13"" DTC-133W0A",1,215.990
99936023,Wacom,LIQ - Tableta Digitalizadora Intuos Pro - Small PTH460,1,108.278
Tablets,,,,
99943302,Samsung,"LIQ - Tablet Galaxy Tab A7 Lite 8.7"" 3GB 32GB WIFI OctaCore Android Dark Grey",2,76.990
99946699,Samsung,"LIQ - Tablet Galaxy Tab A8 10.5"" 3GB 32GB WiFi conBookCover Gray",1,123.755
99943651,Samsung,"LIQ - Tablet Galaxy Tab S7 FE 12.4"" 4GB 64GB WiFi + 4GCon S Pen y Keyboard Cover Mystic Black",1,381.990
Tarjetas Gráficas AMD,,,,
99947774,Gigabyte,"LIQ - Video AMD Radeon RX 6900XT 16GB Aorus XtremeWaterforce",1,719.992
99943643,Asus,Video AMD Radeon RX 6600XT O8GB Dual,1,297.592
Tarjetas Gráficas NVIDIA,,,,
99943493,Palit,Video NVIDIA GT730 2GB Low Profile,3,31.992
99942355,MSI,Video NVIDIA GT730K 4GB D3/OCV1,1,51.992
99946816,Asus,Video NVIDIA GeForce GT1030 2GB Phoenix GDDR5,1,59.990
99942422,EVGA,Video NVIDIA GeForce RTX3060 12GB XC Black Gaming,1,379.192
9995587,ECS,Video PCIE   GF8400 GS 512mb DDR2,1,11.992
9997573,EVGA,Video PCIE  GT220 1024mb DDR2,1,25.592
9995234,Zotac,Video PCIE GF8400 GS 512Mb DDR3,3,9.592
9996116,Zotac,Video PCIE GF9500 GT  1024mb DDR2,1,16.792
9999175,MSI,Video PCIE GT430 1024mb DDR3,1,26.392
Tarjetas de Expansión,,,,
99912924,Syba,Adaptador interno IDE a SATA,1,5.592
SKU,Marca,Nombre,Stock,"Precio Unitarioc/Iva"
99912934,Syba,Tarjeta PCI 2 Puertos Serial,3,2.392
99912935,Syba,Tarjeta PCI Combo 2 Serie(RS-232) + 1 Paralelo (LPT1),1,5.592
99912931,Syba,Tarjeta PCI-E 1 puerto Paralelo,2,5.592
99921058,Syba,Tarjeta PCI-E 2 puerto Serial,1,3.192
Tarjetas de Red / USB,,,,
99924838,TPLink,Adaptador USB 2.0 A Ethernet 10/100 UE200,1,5.592
99940613,TPLink,Adaptador USB 2.0 A Ethernet 10/100 UE200,1,7.992
99945650,Spektra,Adaptador USB-C a Ethernet Gigabit AD-124E,2,8.568
999344,DLink,Tarjeta de Red Interna PCI RJ45 10/100 DFE-520TX,2,1.592
99923853,TPLink,Tarjeta de Red Interna PCI RJ45 10/100 TF-3239DL,1,792
99924497,TPLink,Tarjeta de Red Interna PCI-E N150 TL-WN781ND,1,2.392
99933269,Asus,Tarjeta de Red USB AC1200 AC53 Nano,1,19.992
99943437,TPLink,Tarjeta de Red USB WiFi N300 TL-WN823N,1,5.592
Teclado para Celulares,,,,
99949588,Spektra,LIQ - Teclado Bluetooth para Celular Spektra Negro,1,2.250
99930223,Spektra,Teclado Bluetooth para Celular & Tablets Spektra,1,7.192
99930927,Spektra,Teclado Bluetooth para Celular Spektra Negro,1,1.592
99933482,ShowMe(TM),Teclado Bluetooth para Celular de proyección láser,1,16.792
Teclados,,,,
99947684,Zagg,"Funda con teclado Pro Keys para iPad Air 10.9 (4ta y 5taGeneración) Zagg",1,47.192
99941254,Microsoft,Teclado Bluetooth Negro,2,20.792
99910524,Avantree,Teclado Deslizable Bluetooth para iPhone 4 / 4S,1,3.992
14752,Kensington,Teclado Keyfolio Bluetooth para iPad Mini,2,7.192
99914810,Lenovo,Teclado para Tablet Convertible K3011 Atom Windows 8,1,17.592
Toners (Impresoras Laser),,,,
99914502,Brother,Toner Original Brother TN-221 Negro,1,43.192
9991931,Brother,Toner Original Brother TN-410 Negro,2,11.192
9999349,Brother,Toner Original Brother TN-420 Negro,2,10.392
9993923,Brother,Toner Original Brother TN-450 Negro,1,18.392
99935661,HP,Toner Original HP 105A Negro Laserjet,1,11.992
99933813,Brother,Toner Orignal Brother TN-419 Cyan Alto rendimiento,1,48.792
Trituradoras de Papel,,,,
99949989,Rexel,"LIQ - Trituradora de Papel 10 Litros corte tipo Challa SecureX6",1,23.992
99922342,Rexel,"Trituradora de Papel  23 Litros corte tipo challa MercuryREX1023 3S",2,47.992
99928366,Rexel,"Trituradora de Papel  Prostyle +s/c corte tipo en tiras 7,5Litros",1,11.192
99928368,Rexel,Trituradora de Papel  Prostyle+7 corte tipo challa 12 Litros,8,21.592
SKU,Marca,Nombre,Stock,"Precio Unitarioc/Iva"
99935982,Fellowes,Trituradora de Papel 11 Litros corte tipo partículas P6C Negra,2,23.992
99929616,Fellowes,"Trituradora de Papel 12 Litros corte tipo partículas P35CNegra",6,19.192
99932690,Rexel,"Trituradora de Papel 15 Litros corte tipo Challa  MomentumX406",13,23.991
99922350,Rexel,Trituradora de Papel 18 Litros corte tipo Challa Silencio 35WS,5,19.192
99924567,Spektra,Trituradora de Papel 21 Litros corte tipo challa,12,19.992
99932691,Rexel,Trituradora de Papel 26 Litros corte tipo Challa +130x,1,31.992
99935087,Rexel,Trituradora de Papel 9 Litros corte Tira Momentum S206,5,23.991
99924566,Spektra,Trituradora de Papel para escritorio 3 Litros corte tipo challa,12,7.991
99922341,Rexel,"Trituradora de papel Alpha Home Ribbon S1 Tipo Tiras 10Litros",4,14.990
UPS y Reguladores,,,,
99949881,Spektra,LIQ - UPS 1000VA/600W INTERACTIVA,1,36.379
99950131,Cito,LIQ - UPS 1000VA/600W POWER LINE-INTERACTIVE,2,38.984
99949286,Cito,LIQ - UPS 2200VA/1320W POWER LINE-INTERACTIVE,1,75.370
99949880,Spektra,LIQ - UPS 600VA/360W INTERACTIVA,1,17.338
99950130,Cito,LIQ - UPS 750VA/375W POWER LINE-INTERACTIVE,4,24.278
99934066,Vertiv,PSA - 1500VA MINI TOWER UPS,2,47.992
9998848,APC,UPS 1000VA SMART  (SUA1000I),1,112.792
99936101,APC,UPS 1000VA/600W Easy-UPS - Interactiva,4,52.792
99929209,Spektra,UPS 1000VA/600W INTERACTIVA,3,57.592
99924426,Cito,UPS 1000VA/600W POWER LINE-INTERACTIVE,33,47.992
99940240,APC,UPS 1200VA/720W Back UPS Pro Sinewave - Interactiva,2,167.992
99940012,Cito,UPS 1200VA/720W Pure Sinewave Interactive,2,71.992
99922670,Tripp Lite,UPS 1500VA 900W Smart LCD Interactiva,4,95.192
9991227,APC,UPS 1500VA/865W Power-Saving Back  Pro,10,110.392
99929210,Spektra,UPS 1500VA/900W INTERACTIVA,4,67.192
99926651,Cito,UPS 1500VA/900W POWER LINE-INTERACTIVE,25,67.192
99935992,APC,UPS 500VA/300W Easy-UPS - Interactiva,1,18.990
99924425,Cito,UPS 750VA/375W POWER LINE-INTERACTIVE,1,16.990
Video / Audio TV,,,,
99923362,Sony,DVD DVP-SR370,1,19.990
Webcams,,,,
99949773,Gear,LIQ - Webcam JS-130 Full HD 1080p - Enfoque Manual,2,4.362
9991007,Logitech,Webcam C270 HD,1,8.990
9999836,Microsoft,Webcam LifeCam Studio Full HD,1,19.990
